2022-12-10 19:11:03,282|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,337|INFO   |   framework.py| 42|Enqueue a->F: ClientGet(K1=?)
2022-12-10 19:11:03,337|DEBUG  |       timer.py| 41|Start timer 4416219456 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,337|INFO   |   framework.py|100|Start of schedule: 1 (limit 126) pending messages, 7 (limit 28416) pending timers
2022-12-10 19:11:03,337|INFO   |   framework.py|112|Dequeue a->F: ClientGet(K1=?)
2022-12-10 19:11:03,337|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,337|INFO   |   framework.py| 83|Enqueue(fwd) F->D: ClientGet(K1=?)
2022-12-10 19:11:03,337|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,337|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,337|DEBUG  |       timer.py| 41|Start timer 4416219696 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,337|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,337|DEBUG  |       timer.py| 41|Start timer 4416219792 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,337|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,337|DEBUG  |       timer.py| 41|Start timer 4416219984 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,337|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,337|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,337|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,337|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,337|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,337|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,337|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,337|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,337|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,337|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,337|DEBUG  |       timer.py| 55|Cancel timer 4416219696 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,337|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,337|DEBUG  |       timer.py| 55|Cancel timer 4416219792 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,337|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,337|DEBUG  |       timer.py| 55|Cancel timer 4416219984 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,338|DEBUG  |       timer.py| 67|Pop timer 4416219456 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,338|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,338|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,338|INFO   |   framework.py| 42|Enqueue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,338|DEBUG  |       timer.py| 41|Start timer 4416220368 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,338|INFO   |   framework.py|100|Start of schedule: 1 (limit 118) pending messages, 7 (limit 28415) pending timers
2022-12-10 19:11:03,338|INFO   |   framework.py|112|Dequeue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,338|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,338|INFO   |   framework.py| 83|Enqueue(fwd) A->D: ClientGet(K1=?)
2022-12-10 19:11:03,338|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,338|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,338|DEBUG  |       timer.py| 41|Start timer 4416220608 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,338|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,338|DEBUG  |       timer.py| 41|Start timer 4416220704 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,338|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,338|DEBUG  |       timer.py| 41|Start timer 4416220896 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,338|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,338|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,338|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,338|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,338|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,338|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,338|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,338|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,338|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,338|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,338|DEBUG  |       timer.py| 55|Cancel timer 4416220608 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,338|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,338|DEBUG  |       timer.py| 55|Cancel timer 4416220704 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,338|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,338|DEBUG  |       timer.py| 55|Cancel timer 4416220896 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,338|DEBUG  |       timer.py| 67|Pop timer 4416220368 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,339|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,339|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,339|INFO   |   framework.py| 42|Enqueue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,339|DEBUG  |       timer.py| 41|Start timer 4416233632 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,339|INFO   |   framework.py|100|Start of schedule: 1 (limit 110) pending messages, 7 (limit 28414) pending timers
2022-12-10 19:11:03,339|INFO   |   framework.py|112|Dequeue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,339|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,339|INFO   |   framework.py| 83|Enqueue(fwd) E->D: ClientGet(K1=?)
2022-12-10 19:11:03,339|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,339|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,339|DEBUG  |       timer.py| 41|Start timer 4416233872 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,339|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,339|DEBUG  |       timer.py| 41|Start timer 4416233968 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,339|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,339|DEBUG  |       timer.py| 41|Start timer 4416234160 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,339|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,339|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,339|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,339|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,339|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,339|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,339|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,339|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,339|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,339|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,339|DEBUG  |       timer.py| 55|Cancel timer 4416233872 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,339|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,339|DEBUG  |       timer.py| 55|Cancel timer 4416233968 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,339|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,339|DEBUG  |       timer.py| 55|Cancel timer 4416234160 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,339|DEBUG  |       timer.py| 67|Pop timer 4416233632 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,340|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,340|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,340|INFO   |   framework.py| 42|Enqueue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,340|DEBUG  |       timer.py| 41|Start timer 4416234544 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,340|INFO   |   framework.py|100|Start of schedule: 1 (limit 102) pending messages, 7 (limit 28413) pending timers
2022-12-10 19:11:03,340|INFO   |   framework.py|112|Dequeue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,340|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,340|INFO   |   framework.py| 83|Enqueue(fwd) E->D: ClientGet(K1=?)
2022-12-10 19:11:03,340|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,340|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,340|DEBUG  |       timer.py| 41|Start timer 4416234784 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,340|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,340|DEBUG  |       timer.py| 41|Start timer 4416234880 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,340|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,340|DEBUG  |       timer.py| 41|Start timer 4416235072 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,340|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,340|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,340|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,340|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,340|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,340|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,340|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,340|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,340|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,340|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,340|DEBUG  |       timer.py| 55|Cancel timer 4416234784 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,340|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,340|DEBUG  |       timer.py| 55|Cancel timer 4416234880 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,340|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,340|DEBUG  |       timer.py| 55|Cancel timer 4416235072 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,340|DEBUG  |       timer.py| 67|Pop timer 4416234544 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,340|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,341|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,341|INFO   |   framework.py| 42|Enqueue a->F: ClientGet(K1=?)
2022-12-10 19:11:03,341|DEBUG  |       timer.py| 41|Start timer 4416235456 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,341|INFO   |   framework.py|100|Start of schedule: 1 (limit 94) pending messages, 7 (limit 28412) pending timers
2022-12-10 19:11:03,341|INFO   |   framework.py|112|Dequeue a->F: ClientGet(K1=?)
2022-12-10 19:11:03,341|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,341|INFO   |   framework.py| 83|Enqueue(fwd) F->D: ClientGet(K1=?)
2022-12-10 19:11:03,341|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,341|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,341|DEBUG  |       timer.py| 41|Start timer 4416235696 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,341|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,341|DEBUG  |       timer.py| 41|Start timer 4416235792 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,341|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,341|DEBUG  |       timer.py| 41|Start timer 4416235984 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,341|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,341|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,341|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,341|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,341|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,341|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,341|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,341|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,341|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,341|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,341|DEBUG  |       timer.py| 55|Cancel timer 4416235696 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,341|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,341|DEBUG  |       timer.py| 55|Cancel timer 4416235792 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,341|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,341|DEBUG  |       timer.py| 55|Cancel timer 4416235984 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,342|DEBUG  |       timer.py| 67|Pop timer 4416235456 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,342|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,342|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,342|INFO   |   framework.py| 42|Enqueue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,342|DEBUG  |       timer.py| 41|Start timer 4416236368 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,342|INFO   |   framework.py|100|Start of schedule: 1 (limit 86) pending messages, 7 (limit 28411) pending timers
2022-12-10 19:11:03,342|INFO   |   framework.py|112|Dequeue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,342|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,342|INFO   |   framework.py| 83|Enqueue(fwd) E->D: ClientGet(K1=?)
2022-12-10 19:11:03,342|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,342|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,342|DEBUG  |       timer.py| 41|Start timer 4416236608 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,342|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,342|DEBUG  |       timer.py| 41|Start timer 4416236704 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,342|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,342|DEBUG  |       timer.py| 41|Start timer 4416236896 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,342|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,342|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,342|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,342|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,342|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,342|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,342|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,342|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,342|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,342|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,342|DEBUG  |       timer.py| 55|Cancel timer 4416236608 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,342|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,342|DEBUG  |       timer.py| 55|Cancel timer 4416236704 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,342|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,342|DEBUG  |       timer.py| 55|Cancel timer 4416236896 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,342|DEBUG  |       timer.py| 67|Pop timer 4416236368 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,343|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,343|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,343|INFO   |   framework.py| 42|Enqueue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,343|DEBUG  |       timer.py| 41|Start timer 4416237280 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,343|INFO   |   framework.py|100|Start of schedule: 1 (limit 78) pending messages, 7 (limit 28410) pending timers
2022-12-10 19:11:03,343|INFO   |   framework.py|112|Dequeue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,343|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,343|INFO   |   framework.py| 83|Enqueue(fwd) A->D: ClientGet(K1=?)
2022-12-10 19:11:03,343|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,343|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,343|DEBUG  |       timer.py| 41|Start timer 4416237520 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,343|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,343|DEBUG  |       timer.py| 41|Start timer 4416254064 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,343|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,343|DEBUG  |       timer.py| 41|Start timer 4416254256 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,343|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,343|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,343|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,343|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,343|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,343|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,343|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,343|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,343|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,343|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,343|DEBUG  |       timer.py| 55|Cancel timer 4416237520 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,343|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,343|DEBUG  |       timer.py| 55|Cancel timer 4416254064 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,343|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,343|DEBUG  |       timer.py| 55|Cancel timer 4416254256 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,343|DEBUG  |       timer.py| 67|Pop timer 4416237280 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,344|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,344|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,344|INFO   |   framework.py| 42|Enqueue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,344|DEBUG  |       timer.py| 41|Start timer 4416254640 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,344|INFO   |   framework.py|100|Start of schedule: 1 (limit 70) pending messages, 7 (limit 28409) pending timers
2022-12-10 19:11:03,344|INFO   |   framework.py|112|Dequeue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,344|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,344|INFO   |   framework.py| 83|Enqueue(fwd) A->D: ClientGet(K1=?)
2022-12-10 19:11:03,344|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,344|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,344|DEBUG  |       timer.py| 41|Start timer 4416254880 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,344|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,344|DEBUG  |       timer.py| 41|Start timer 4416254976 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,344|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,344|DEBUG  |       timer.py| 41|Start timer 4416255168 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,344|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,344|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,344|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,344|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,344|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,344|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,344|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,344|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,344|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,344|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,344|DEBUG  |       timer.py| 55|Cancel timer 4416254880 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,344|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,344|DEBUG  |       timer.py| 55|Cancel timer 4416254976 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,344|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,344|DEBUG  |       timer.py| 55|Cancel timer 4416255168 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,344|DEBUG  |       timer.py| 67|Pop timer 4416254640 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,345|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,345|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,345|INFO   |   framework.py| 42|Enqueue a->F: ClientGet(K1=?)
2022-12-10 19:11:03,345|DEBUG  |       timer.py| 41|Start timer 4416255552 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,345|INFO   |   framework.py|100|Start of schedule: 1 (limit 62) pending messages, 7 (limit 28408) pending timers
2022-12-10 19:11:03,345|INFO   |   framework.py|112|Dequeue a->F: ClientGet(K1=?)
2022-12-10 19:11:03,345|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,345|INFO   |   framework.py| 83|Enqueue(fwd) F->D: ClientGet(K1=?)
2022-12-10 19:11:03,345|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,345|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,345|DEBUG  |       timer.py| 41|Start timer 4416255792 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,345|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
